start,low,high,open,close,volume
1763679300,2881.76,2887.92,2881.96,2882.6,339.80594783
1763679600,2870.77,2888.17,2882.59,2879.22,1158.0503523
1763679900,2864.1,2880.07,2879.22,2866.91,687.22998339
1763680200,2855.41,2871.95,2866.66,2864.19,1118.32435314
1763680500,2858.28,2871.23,2864.2,2860.97,515.81946996
1763680800,2852.18,2867.34,2860.96,2867.34,720.00750927
1763681100,2858.81,2867.75,2867.33,2860.88,511.63298547
1763681400,2855,2862.6,2860.88,2857.28,601.14280621
1763681700,2828.02,2857.56,2857.56,2833.43,1157.8566854
1763682000,2831.8,2850.36,2833.43,2845.66,1104.87531439
1763682300,2834.59,2848.99,2845.65,2838.39,640.59520724
1763682600,2823.17,2840.06,2838.4,2831.61,1145.76172976
1763682900,2825.7,2836.9,2831.51,2830.59,532.77317092
1763683200,2828.71,2851.6,2830.31,2834.04,1502.91149452
1763683500,2831.12,2845.92,2833.71,2844.2,585.35724385
1763683800,2843.1,2854.7,2844.2,2854.27,625.98003544
1763684100,2846.9,2860.11,2854.11,2847.59,325.87684938
1763684400,2843.97,2853.48,2848.27,2847.3,546.25079368
1763684700,2847.3,2856.1,2847.3,2853.2,385.51236199
1763685000,2845.51,2858.24,2852.96,2847.17,334.46877407
1763685300,2844.67,2864.17,2847.15,2858.31,360.25714438
1763685600,2854.47,2866.5,2858.31,2857.7,565.33133764
1763685900,2855.48,2863.42,2857.63,2859.85,569.65216036
1763686200,2857.6,2866.43,2859.85,2862.16,368.77538075
1763686500,2853.48,2863.89,2862.06,2857.37,632.41939087
1763686800,2851.89,2867.38,2857.36,2862.13,852.92274515
1763687100,2859.69,2866.72,2862.33,2859.85,548.34447383
1763687400,2857.97,2864.11,2859.72,2860.49,325.27760054
1763687700,2850.75,2864.54,2860.48,2851.84,405.47403872
1763688000,2847.57,2873.96,2851.97,2869.43,1080.36953795
1763688300,2866.2,2882.31,2869.43,2878.27,894.44883869
1763688600,2866.35,2880,2878.26,2866.84,367.64536576
1763688900,2856.29,2870.66,2866.5,2867.89,880.50936412
1763689200,2864.28,2869.5,2867.88,2865.52,383.43865565
1763689500,2861.68,2868.89,2865.52,2862.71,279.71650229
1763689800,2855.45,2869.3,2862.7,2857.36,300.50348057
1763690100,2856.53,2862.98,2857.31,2857.61,328.31918544
1763690400,2851.1,2858.52,2858.34,2852,876.80088379
1763690700,2838.96,2853.09,2851.99,2843.56,659.80834316
1763691000,2830.41,2844.88,2843.47,2832.47,978.69485438
1763691300,2818,2841.72,2832.31,2828.99,1280.77831414
1763691600,2826.09,2852.64,2828.7,2843.89,1144.46602211
1763691900,2834.35,2845.49,2843.87,2834.35,530.88983749
1763692200,2823,2837.23,2834.16,2836.26,1151.62010808
1763692500,2819.75,2844.19,2835.98,2823.8,1520.68839834
1763692800,2806.58,2830.09,2823.53,2808.47,1837.59681654
1763693100,2807.69,2826.03,2808.11,2824.68,737.4055247
1763693400,2802.45,2829.94,2824.5,2812.59,1395.94416641
1763693700,2770.53,2812.73,2812.62,2779.84,3484.93431902
1763694000,2779.09,2797.06,2779.56,2795.8,1311.8135146
1763694000,2779.09,2797.06,2779.56,2795.8,1311.8135146
1763694300,2796.5,2819.18,2796.64,2811.1,982.41566762
1763694600,2803.93,2814.83,2810.75,2807.9,1036.10468215
1763694900,2786.29,2814.05,2807.87,2789.36,1278.26283613
1763695200,2786.58,2805.6,2789.5,2794.91,762.26634239
1763695500,2791.23,2806.67,2794.83,2805,880.33507771
1763695800,2795.95,2809.7,2804.89,2798.4,474.88445162
1763696100,2791.35,2814,2798.28,2810.3,1358.66250061
1763696400,2809.24,2822.31,2810.37,2819.11,880.52022239
1763696700,2811.07,2821.27,2819.17,2811.3,369.50353494
1763697000,2807.74,2812.7,2811.48,2810.78,325.27717348
1763697300,2804.34,2816.2,2811.06,2805.57,491.4677537
1763697600,2802.29,2808.91,2805.56,2807.1,354.20265588
1763697900,2795.26,2809.79,2806.87,2797.42,483.87793341
1763698200,2797.22,2809.6,2797.42,2804.63,718.47903674
1763698500,2796.78,2807.44,2804.62,2799.44,570.14640698
1763698800,2795.89,2805.92,2799.3,2800.7,241.71302839
1763699100,2799.73,2809.1,2800.7,2805.97,206.24251723
1763699400,2781.53,2808.14,2805.98,2787.59,439.87050044
1763699700,2779.56,2789.08,2787.58,2781.3,586.53978345
1763700000,2779.67,2809.23,2781.49,2806.61,501.58537643
1763700300,2798.87,2813.67,2806.61,2800.58,651.71762143
1763700600,2799.27,2812.6,2800.45,2812.48,323.42989723
1763700900,2811.02,2818.46,2812.48,2815.68,472.0584502
1763701200,2811.48,2821.29,2815.42,2814.32,349.92859847
1763701500,2810.77,2825.02,2814.45,2816.7,476.33185814
1763701800,2811.77,2821.84,2816.68,2820.7,533.2656793
1763702100,2817.09,2828.94,2820.8,2823.41,699.29672551
1763702400,2818.59,2826.34,2823.79,2821.09,156.39627142
1763702700,2817.37,2824.01,2821,2818.21,292.02230405
1763703000,2817.6,2824.36,2818.21,2820.45,392.8729998
1763703300,2800.8,2820.53,2820.45,2801.2,658.93195648
1763703600,2797,2808.78,2801.57,2802.5,711.1887725
1763703900,2797.7,2804.62,2802.5,2800,214.25782832
1763704200,2796.33,2803,2799.31,2798.92,195.25052836
1763704500,2799.11,2807.28,2799.11,2805.65,151.74169254
1763704800,2797.07,2811.51,2805.88,2797.07,453.70793964
1763705100,2785.47,2801.33,2797.07,2794.6,448.02583355
1763705400,2793.5,2807.69,2794.69,2804.8,510.4448288
1763705700,2795.8,2806.58,2804.76,2796.75,429.17711189
1763706000,2791.02,2801.67,2796.82,2795.71,387.76834547
1763706300,2787.63,2797.9,2795.56,2788.4,381.76352445
1763706600,2784.24,2792.86,2788.39,2791.05,547.03326693
1763706900,2776.82,2795.52,2791.04,2789.85,786.88283568
1763707200,2787.09,2796.09,2789.85,2792.2,606.9228087
1763707500,2788.79,2796.78,2792.64,2793.96,572.64254941
1763707800,2789.09,2797.31,2793.69,2791.2,655.07966951
1763708100,2785.9,2793.99,2790.91,2786.61,454.63402788
1763708400,2778.73,2794.68,2786.66,2793.94,933.32935814
1763708700,2782.93,2796.78,2793.95,2787.12,442.61000474
1763709000,2770.93,2787.82,2787,2776.46,673.24540627
1763709300,2762,2778.31,2776.36,2766.94,1035.82283131
1763709600,2754.06,2766.99,2766.43,2759.89,812.45617949
1763709900,2752,2765.56,2759.89,2752.8,743.95556385
1763710200,2650,2758.55,2753.4,2682.29,8136.05249436
1763710500,2679.13,2721.54,2680.74,2717.03,3344.71775004
1763710800,2713.89,2734.67,2716.47,2728.09,2310.07676902
1763711100,2699.45,2730,2728.43,2707.92,1409.58792438
1763711400,2707.08,2728.25,2708.04,2709.07,1763.18743283
1763711700,2704.8,2720.4,2709.06,2716.01,1649.22778995
1763712000,2702.41,2716.5,2716,2706.96,713.76511694
1763712300,2705.78,2735.45,2706.85,2730.9,1195.94009588
1763712600,2726.41,2747.76,2730.72,2739.74,970.10180058
1763712900,2736.21,2750.64,2739.12,2736.7,890.58482309
1763713200,2735.08,2750.64,2736.82,2743.9,517.22863148
1763713500,2731.38,2744.4,2744.08,2732.21,270.13013626
1763713800,2726.4,2745.38,2732.56,2729.7,921.18879609
1763714100,2720.5,2731.18,2729.76,2727.44,606.21931224
1763714400,2718.54,2727.44,2727.44,2725.31,504.339529
1763714700,2723.01,2735.1,2725.16,2727.72,402.65073407
1763715000,2723.72,2739.94,2727.73,2732.88,493.92309522
1763715300,2732.88,2743.17,2732.88,2734.8,291.95505641
1763715600,2734.69,2744.4,2734.69,2742.6,423.35601349
1763715900,2730.25,2745.19,2742.6,2730.92,496.83710811
1763716200,2728.04,2740.48,2730.92,2733.01,881.06402555
1763716500,2726.79,2735.75,2733.01,2729.04,390.70697446
1763716800,2716.71,2730.3,2729.16,2716.84,586.8028547
1763717100,2704.7,2718.36,2716.56,2706,671.77063167
1763717400,2690.4,2710.61,2705.89,2695.23,2323.5885047
1763717700,2681,2699.18,2695.24,2683.98,2367.58657343
1763718000,2679.78,2690,2684.15,2685.73,936.14031623
1763718300,2679.28,2688.3,2685.59,2682.89,2118.62354895
1763718600,2675.76,2686.09,2683.39,2677.7,765.6515608
1763718900,2675.1,2687.67,2677.53,2677.58,830.10694713
1763719200,2659.1,2680.14,2677.56,2670.23,1970.79855733
1763719500,2668.33,2690.76,2670.72,2687.5,1813.2278233
1763719800,2686.7,2704.98,2686.88,2689.5,1115.3924267
1763720100,2675.19,2698.56,2689.72,2689.68,930.9886476
1763720400,2681.05,2695.47,2689.68,2690.3,845.91271144
1763720700,2679.55,2701.6,2690.12,2682.79,1543.13586248
1763721000,2682.2,2704.35,2682.51,2694.96,1430.37642162
1763721300,2692.57,2712.87,2694.82,2707.2,791.63777904
1763721600,2701.71,2713.44,2707.19,2703.85,474.36617064
1763721900,2694.43,2704.46,2703.95,2695.15,590.68905565
1763722200,2691.61,2705.31,2695.08,2698.4,1018.05854505
1763722500,2692.45,2700.25,2698.44,2693.04,351.09036723
1763722800,2691.58,2704.64,2693.27,2700.37,819.32051975
1763723100,2698.68,2719.61,2700.48,2716.49,447.08013569
1763723400,2708.66,2719.08,2716.69,2717.02,685.34200576
1763723700,2706.72,2719.09,2717.08,2707.79,367.70112845
1763724000,2707.1,2718.47,2707.81,2711.27,263.14887822
1763724300,2706.85,2715.1,2711.28,2707.2,321.11018641
1763724600,2701.98,2715.65,2707.21,2702.29,437.41690811
1763724900,2692.37,2704.18,2702.29,2692.37,709.63326885
1763725200,2684.08,2696.1,2692.32,2690.01,675.90196771
1763725500,2677.76,2691.1,2690,2680.7,637.26883192
1763725800,2670.72,2682.49,2680.6,2678.9,840.40112
1763726100,2677.68,2687.47,2679.11,2684.65,429.52949224
1763726400,2678.7,2690.66,2684.66,2684.1,702.07129079
1763726700,2676.23,2686.8,2684.1,2681.39,928.4817695
1763727000,2667.07,2685.29,2681.39,2682.21,1036.35089708
1763727300,2656.14,2682.68,2682.42,2662.89,1129.12805322
1763727600,2620,2665.56,2663.16,2629.79,2211.67492761
1763727900,2622.06,2644.72,2628.99,2636.32,1423.30271138
1763728200,2635.28,2671.43,2636.36,2664.48,2859.41811837
1763728500,2656.27,2716.71,2664.61,2716.11,2333.98618726
1763728800,2704,2728.78,2715.6,2726.51,2402.00835513
1763729100,2718.01,2740.27,2726.25,2726.4,1666.82868352
1763729400,2723.53,2736.72,2726.16,2733.52,1853.37215214
1763729700,2719.17,2734,2733.52,2724.47,1592.81829563
1763730000,2706.82,2733.22,2724.13,2713.89,1834.23303782
1763730300,2710.91,2743.23,2713.91,2743.23,1484.43183861
1763730600,2724.73,2745.49,2743.48,2735.52,1197.95920636
1763730900,2733.36,2757.76,2735.88,2747.05,1296.23945332
1763731200,2730,2752.19,2747.05,2731.64,1062.26336417
1763731500,2727.88,2741.75,2731.64,2732.86,1529.55631336
1763731800,2726.01,2736.84,2732.86,2733.5,639.29942856
1763732100,2733,2750.58,2733.5,2743,685.81730654
1763732400,2742.19,2757.02,2742.75,2755.6,810.04382898
1763732700,2749.79,2761.59,2755.59,2754.29,894.44923886
1763733000,2749.31,2766.22,2754.28,2754.05,1406.0381022
1763733300,2736.56,2755.03,2754.09,2738.83,1101.56730399
1763733600,2732.16,2742.81,2738.21,2732.42,838.05718845
1763733900,2727.88,2744.9,2732.17,2742.96,759.5127947
1763734200,2727.96,2743.03,2743.03,2727.96,530.73960997
1763734500,2715.51,2727.9,2727.9,2719.85,1238.30711817
1763734800,2719.85,2728.37,2719.85,2725.92,490.28373293
1763735100,2719.13,2727,2725.92,2724.54,353.11064162
1763735400,2720.48,2767.36,2724.11,2766.66,2475.7916184
1763735700,2751.86,2775.54,2766.34,2755.1,2785.76195505
1763736000,2747.78,2769.98,2754.49,2757.79,1708.46357966
1763736300,2739.69,2761.04,2757.79,2749.51,1728.97029692
1763736600,2748.5,2777.78,2750.11,2776.96,1007.14814277
1763736900,2764.3,2779.2,2776.54,2767.6,1632.91803332
1763737200,2741.8,2776.87,2768.05,2750.6,1751.92556007
1763737500,2745.51,2762.88,2750.56,2749.76,1224.04622194
1763737800,2731.38,2749.61,2749.61,2739.34,1506.73545573
1763738100,2727.18,2745.8,2739.35,2740.28,1572.03569668
1763738400,2721.17,2741.6,2740.28,2739.48,1674.78603499
1763738700,2723.44,2752.35,2739.35,2726.21,1702.74526077
1763739000,2711,2732.99,2726.49,2716.63,1084.08143642
1763739300,2688.39,2717.44,2716.5,2693.57,2390.43243177
1763739600,2688.86,2711.73,2693.57,2710.02,1839.50876544
1763739900,2704,2720.77,2709.6,2714.25,1891.48587883
1763740200,2684.46,2714.35,2714.35,2702.04,1399.02144708
1763740500,2690.6,2708.2,2701.99,2702.97,1651.73816124
1763740800,2676.85,2707.6,2702.41,2681.49,2478.69402307
1763741100,2672.33,2707.2,2681.69,2698.82,1822.47775476
1763741400,2686.58,2703.5,2698.71,2696.05,1198.95310424
1763741700,2675.22,2698.9,2696.05,2682.85,1524.77846071
1763742000,2681.28,2715.64,2682.85,2699.06,2858.02416396
1763742300,2695.37,2717.4,2699.05,2716.56,1107.95527183
1763742600,2705.46,2723.07,2716.49,2706.47,1562.62842763
1763742900,2706.24,2736.98,2706.76,2726.1,2384.76523785
1763743200,2706.05,2729.79,2725.9,2711.78,1695.07695172
1763743500,2700.56,2728.4,2711.65,2725.4,1613.09695618
1763743800,2721.69,2756.84,2725.31,2745.12,2029.28088569
1763744100,2745.2,2762.45,2745.2,2760.97,1518.84505786
1763744400,2752,2774.64,2761.1,2771.44,3090.6220848
1763744700,2767.47,2791.57,2771.44,2786.89,3310.23240689
1763745000,2775.21,2787.95,2786.89,2781.92,1817.82861532
1763745300,2776.59,2797.44,2782.08,2781.98,2823.71081543
1763745600,2776.43,2798.76,2782,2797.01,2955.03696178
1763745900,2784.69,2804.53,2797.14,2792.15,1621.99229137
1763746200,2791.44,2803.35,2792.12,2798.72,1262.77911716
1763746500,2783.5,2802.11,2798.57,2788.2,1319.37714205
1763746800,2783.64,2794.55,2788.2,2791,630.64878145
1763747100,2789.45,2801.99,2791.3,2800.23,1023.78126276
1763747400,2776.62,2800.4,2800.38,2781.59,1286.54717755
1763747700,2776.84,2789.25,2781.52,2778.08,945.14293653
1763748000,2753.52,2780.81,2778.1,2755.18,1858.44747582
1763748300,2743.8,2758.01,2755.04,2751.41,1355.50563808
1763748600,2722.68,2751.98,2751.41,2727.77,1685.82824963
1763748900,2715.53,2731.84,2727.55,2722.06,1585.40793867
1763749200,2718.49,2733.03,2722.13,2730.69,2051.10425141
1763749500,2728.86,2747,2730.72,2746.07,1822.46461721
1763749800,2742.4,2763.36,2745.61,2760.64,1058.26766843
1763750100,2759.69,2775.64,2760.44,2771.21,1015.03663578
1763750400,2758.31,2772.65,2771.36,2771.08,994.68081155
1763750700,2764.81,2791.04,2771.3,2780.44,1227.8162749
1763751000,2776.48,2792.3,2779.85,2778,1293.92186929
1763751300,2771.46,2783.85,2780.1,2776.8,693.42885139
1763751600,2774.29,2785.06,2776.72,2783.24,888.34868347
1763751900,2771.01,2784,2783.19,2780.02,1221.18870536
1763752200,2761.28,2783.65,2780.01,2766.28,1447.93196797
1763752500,2760.85,2771,2766.28,2770.61,1185.6633151
1763752800,2767.93,2785.28,2770.24,2777.4,860.17129733
1763753100,2773.7,2782.24,2777.55,2775.79,677.82740927
1763753400,2760.73,2780.28,2775.63,2765.03,766.15827098
1763753700,2764.93,2773.1,2764.93,2767.7,710.64328964
1763754000,2749.76,2770.1,2767.7,2753.61,1258.73510521
1763754300,2745.05,2755.6,2753.67,2751.67,1016.61206724
1763754600,2737.22,2753.21,2751.86,2741.54,1199.27498706
1763754900,2741.57,2750.59,2741.57,2749.48,684.6872486
1763755200,2741.77,2753.66,2749.49,2741.9,1029.63336883
1763755500,2725.12,2742.6,2742.07,2729.24,1920.16983007
1763755800,2727.9,2751.6,2729.22,2743.6,1231.76984565
1763756100,2721.22,2743.78,2743.52,2724.39,1072.52397538
1763756400,2716.15,2725.76,2725.03,2719.2,1114.03516272
1763756700,2706.88,2728.26,2719.52,2708.76,1322.84257991
1763757000,2705.88,2719.03,2708.75,2714,1291.78828982
1763757300,2713.81,2733.01,2714.13,2727.84,813.00962028
1763757600,2724.49,2738.42,2727.68,2736.78,1079.93317108
1763757900,2734.74,2748.31,2736.19,2745.49,799.78012492
1763758200,2735.36,2750.14,2745.41,2738.8,1337.90910933
1763758500,2727.81,2741.59,2738.8,2735.91,1354.96309194
1763758800,2729.66,2745.69,2735.85,2736.3,760.09394478
1763759100,2732.81,2742.72,2736.36,2735.74,470.11927258
1763759400,2733.45,2744,2735.84,2743.42,304.27839223
1763759700,2738.4,2753.32,2743.38,2747.61,186.05761854
1763760000,2747.85,2764.32,2747.85,2761.35,815.91534107
1763760300,2760.97,2768.4,2761.83,2762.94,398.85877973
1763760600,2758,2764.93,2762.89,2761.2,545.18512705
1763760900,2761.08,2769.44,2761.08,2768.76,707.81279773
1763761200,2766.79,2774.15,2768.75,2768.83,479.10940821
1763761500,2764.32,2769.81,2768.84,2768.96,580.04140021
1763761800,2766.67,2773.48,2768.71,2767.65,627.38869819
1763762100,2762.57,2770.31,2767.53,2765.16,367.18613859
1763762400,2763.79,2772.37,2765.03,2769.95,125.36992297
1763762700,2763.2,2770.89,2769.93,2767.83,229.94444411
1763763000,2760.33,2767.98,2767.56,2763.89,395.67512288
1763763300,2762.03,2768.31,2763.9,2763.21,149.87727734
1763763600,2747.05,2764.18,2763.2,2749.9,568.7680548
1763763900,2747.2,2760.7,2749.9,2750.41,411.49675515
1763764200,2735.03,2751.04,2750.49,2737.55,360.7585821
1763764500,2729.57,2746.83,2737.54,2737.78,489.59896595
1763764800,2735.37,2743.73,2737.78,2743.73,433.1703665
1763765100,2730.28,2752.63,2743.74,2732.79,307.5183233
1763765400,2718.68,2736.21,2732.78,2725.23,320.08844422
1763765700,2719.7,2730.88,2725.67,2720.16,241.35102509
1763766000,2713.59,2723.68,2720.01,2721.92,198.97855717
1763766300,2711.04,2724.16,2721.92,2720.3,371.73762688
1763766600,2718.3,2729.04,2720.3,2728.48,271.63922111
1763766900,2728.32,2738.6,2728.48,2737.02,416.67732319
1763767200,2736.32,2747.36,2737.02,2744.93,229.25361323
1763767500,2741.96,2759.45,2744.4,2758.99,612.07919041
1763767800,2755.56,2764.26,2758.71,2760.64,319.05919119
1763768100,2752.01,2761.71,2760.49,2754.56,463.04333176
1763768400,2754.62,2765.64,2754.62,2763.46,224.15431843
1763768700,2763.22,2767.21,2763.22,2766.65,350.99895395
1763769000,2762.48,2768.41,2766.66,2764.5,220.65258911
1763769300,2760.98,2767,2764.5,2763.99,379.16978926
1763769600,2761.77,2773.12,2763.99,2770.24,555.53439967
1763769900,2762.33,2777.6,2769.77,2774.23,388.62482664
1763770200,2770.88,2779.18,2774.08,2775.51,459.99227882
1763770500,2765.45,2776.22,2775.51,2768.39,335.76205641
1763770800,2762.46,2770.39,2768.13,2763.97,260.83849902
1763771100,2756.3,2765.22,2763.86,2756.99,490.22335686
1763771400,2756.95,2770.82,2757.11,2767.79,243.56254454
1763771700,2764.94,2776.2,2766.73,2771.32,444.10344028
1763772000,2765.55,2771.36,2771.31,2768.31,203.60943736
1763772300,2760.01,2769.68,2768.32,2763.79,240.22713847
1763772600,2757.29,2767.43,2763.79,2758.87,195.37917528
1763772900,2758.8,2766.55,2758.8,2764.4,255.32560635
1763773200,2760.65,2773.24,2764.6,2771.82,332.94075116
1763773500,2763.07,2772.98,2771.91,2763.5,300.51080949
1763773800,2759.53,2766.3,2763.38,2763.96,293.28263431
1763774100,2761.76,2771.67,2763.97,2769.98,274.56591864
1763774400,2766.41,2770.57,2770,2770.57,250.07586039
1763774700,2767.95,2773.16,2770.52,2770.08,291.33015108
1763775000,2769.76,2782.21,2770,2778.52,745.53614648
1763775300,2772.49,2783,2778.31,2775.18,368.07015601
1763775600,2766.25,2775.75,2775.32,2767.08,163.46174673
1763775900,2767.05,2773.29,2767.05,2772.44,193.43553975
1763776200,2771,2776.74,2772.63,2773.43,277.36788391
1763776500,2769.87,2774.46,2773.31,2772.96,173.33322128
1763776800,2770.79,2776.02,2772.96,2771.39,312.18292052
1763777100,2761.47,2771.73,2771.39,2764.9,263.41747653
1763777400,2758.09,2764.9,2764.9,2759.75,398.46568133
1763777700,2751.45,2760.7,2759.68,2752.67,594.43764949
1763778000,2748.89,2753.91,2752.54,2749.07,318.42012657
1763778300,2748.07,2757.43,2748.99,2755.26,288.48545352
1763778600,2744.32,2755.51,2755.36,2746.69,283.59910908
1763778900,2739.36,2749.89,2746.53,2741.48,562.56798698
1763779200,2739.63,2744.03,2741.56,2741.47,206.5021901
1763779500,2737.49,2745.13,2741.44,2741.27,209.48524509
1763779800,2739.88,2750.55,2741.28,2746.82,587.40875738
1763780100,2746.29,2753.17,2746.84,2751.21,285.11639015
1763780400,2747.43,2752.61,2751.28,2747.68,361.73011624
1763780700,2744.18,2755.5,2747.68,2753.63,274.41047898
1763781000,2751.1,2756.05,2753.61,2755.44,409.6312453
1763781300,2751.98,2756.45,2755.45,2753.92,305.40707341
1763781600,2740.8,2754.5,2754.03,2743.79,329.27804385
1763781900,2740.25,2746.71,2743.82,2746,191.1045722
1763782200,2745.35,2751.82,2745.99,2748.61,332.84621264
1763782500,2741.28,2748.61,2748.61,2747.15,480.40595687
1763782800,2745.24,2749.05,2747.19,2746.72,238.59435948
1763783100,2742.75,2746.85,2746.72,2743.88,229.00337073
1763783400,2742.62,2751.45,2743.86,2751.45,320.34570491
1763783700,2750.61,2754.08,2751.58,2750.8,141.99981494
1763784000,2740.29,2753.06,2750.68,2746.41,303.1752602
1763784000,2740.29,2753.06,2750.68,2746.41,303.1752602
1763784300,2740.41,2749.07,2746.41,2740.92,509.55323082
1763784600,2730.8,2742.36,2740.83,2733.12,576.10525924
1763784900,2726.68,2734.28,2733.38,2726.8,400.17580174
1763785200,2723.82,2737.23,2726.88,2728.96,447.94260807
1763785500,2729.05,2740.91,2729.05,2734.86,417.85791903
1763785800,2734.86,2740.52,2734.86,2737.25,745.73094515
1763786100,2725.12,2737.98,2737.32,2728.57,257.75900743
1763786400,2726.09,2733.44,2728.69,2732.74,124.7826003
1763786700,2730.33,2737.4,2732.61,2737.4,337.93354385
1763787000,2736.64,2746.32,2736.91,2744.17,173.92913493
1763787300,2742.36,2747.96,2744.29,2745.4,161.072392
1763787600,2742,2748.01,2745.49,2744.17,182.73126073
1763787900,2739.63,2747.28,2744.05,2745.21,188.15212162
1763788200,2741.73,2747.17,2745.29,2742.61,154.21413288
1763788500,2733.77,2742.49,2742.49,2737.02,163.44216024
1763788800,2727.78,2738.83,2737.02,2727.78,399.82770674
1763789100,2728.26,2736.68,2729.09,2735.44,253.88129974
1763789400,2726.89,2737.54,2735.33,2731.52,254.14117255
1763789700,2726.07,2735.84,2731.6,2728.58,325.82164228
1763790000,2725.73,2729.96,2728.57,2729.68,201.56515001
1763790300,2729.48,2737.41,2729.54,2733.91,311.90044977
1763790600,2731.18,2741.03,2733.93,2741.03,176.76473194
1763790900,2740.55,2744.56,2741.04,2742.81,223.52556958
1763791200,2738.98,2744.37,2742.73,2740.92,187.27864644
1763791500,2730.79,2740.67,2740.66,2731.31,263.74440172
1763791800,2731.05,2741.15,2731.39,2741.15,186.83868271
1763792100,2737.3,2744.23,2741.15,2741.59,228.28594271
1763792400,2740.66,2753.03,2741.59,2749.1,210.24244902
1763792700,2748.47,2752.49,2748.9,2749.5,201.84272107
1763793000,2748.72,2763.53,2749.5,2763.03,398.09094838
1763793300,2757.15,2766.75,2763.15,2761.01,383.24554238
1763793600,2757.04,2763.27,2761.01,2760.66,292.48598912
1763793900,2756.65,2765.36,2760.65,2756.96,351.63711786
1763794200,2756.27,2762.37,2756.66,2761.63,184.70181502
1763794500,2761.2,2766.01,2761.49,2764.55,308.82433498
1763794800,2757.14,2769.51,2764.48,2757.7,474.84153674
1763795100,2756.41,2763.79,2757.71,2758.4,268.06007895
1763795400,2755.48,2760.15,2758.27,2757.87,247.14148363
1763795700,2755.64,2761.49,2757.95,2759,185.793977
1763796000,2758.2,2766.68,2758.99,2758.61,178.08210632
1763796300,2755.49,2759.14,2758.6,2758.81,110.53475602
1763796600,2757.83,2763.15,2758.61,2758.61,189.64771814
1763796900,2753.07,2758.97,2758.6,2757.67,317.65193236
1763797200,2754.06,2760.15,2757.66,2757.44,277.40339922
1763797500,2754.57,2760.71,2757.43,2754.63,159.8434293
1763797800,2754.32,2760.92,2754.57,2756.42,336.57958708
1763798100,2753.5,2757.17,2756.41,2754.48,138.85596543
1763798400,2745.72,2754.7,2754.48,2747.25,385.95752241
1763798700,2744.19,2749,2747.03,2745.01,209.08942518
1763799000,2742.75,2746.2,2745.08,2745.12,126.46349696
1763799300,2731.2,2745.47,2745.12,2731.94,288.58723702
1763799600,2729.01,2734.93,2731.94,2730.89,300.23015917
1763799900,2725.33,2732.17,2730.76,2727.3,325.01482998
1763800200,2716.77,2729.59,2727.31,2723.5,716.97218977
1763800500,2721.76,2735.99,2723.4,2721.97,512.58335806
1763800800,2721.76,2727.59,2722.14,2727.48,265.97771168
1763801100,2723.56,2734.94,2727.54,2731.94,573.81283873
1763801400,2729.7,2736.16,2731.83,2734.21,202.92965851
1763801700,2727.72,2734.39,2734.2,2728.09,213.42413461
1763802000,2728.21,2735.09,2728.21,2730.12,364.074415
1763802300,2728.35,2734.22,2730.11,2734.12,155.81234367
1763802600,2732.41,2738.02,2734.11,2735.05,257.96604711
1763802900,2726.61,2734.95,2734.95,2727.4,204.96414016
1763803200,2719.65,2727.6,2727.22,2723.25,277.94506088
1763803500,2720.6,2725.34,2723.43,2725.15,146.15975637
1763803800,2720.15,2729.11,2725.14,2726.72,153.31136064
1763804100,2726.79,2737.36,2726.79,2736.55,186.86147592
1763804400,2726.44,2736.58,2736.39,2727.77,414.01900186
1763804700,2726.7,2733.41,2727.77,2730.6,171.92538904
1763805000,2726.31,2730.79,2730.46,2728.6,235.9554054
1763805300,2723.11,2728.5,2728.5,2724.15,241.99616773
1763805600,2723.86,2729.71,2724.02,2725.99,145.38509477
1763805900,2724.95,2728.19,2725.99,2725.01,126.78529068
1763806200,2724.68,2730.08,2725.18,2727.2,114.40985999
1763806500,2714.11,2726.97,2726.97,2715.15,218.08331001
1763806800,2713.21,2720.1,2715.01,2714.22,135.16527879
1763807100,2706.64,2714.13,2714.13,2709.01,358.79036944
1763807400,2709.02,2713.05,2709.02,2713.05,206.89223031
1763807700,2710.52,2715.55,2713.06,2712.11,165.5865007
1763808000,2707.5,2712.45,2712.11,2710.97,193.64986419
1763808300,2705.64,2716.03,2711.11,2706.17,215.07074017
1763808600,2703.26,2708.54,2706.32,2706.15,303.76313627
1763808900,2705.87,2712.5,2706.22,2711.18,325.9675357
1763809200,2704.81,2712.9,2711.18,2705.55,234.53770255
1763809500,2702.71,2723.8,2705.44,2721.5,468.7748368
1763809800,2720.93,2729.09,2721.51,2727.57,381.94409825
1763810100,2722.06,2729.51,2727.57,2722.66,210.73779265
1763810400,2720.42,2725.49,2722.66,2723.6,223.95663849
1763810700,2723.26,2739.11,2723.59,2734.67,666.72188098
1763811000,2732.29,2736.58,2734.68,2735.98,328.15866395
1763811300,2735.04,2741.25,2736.01,2737.3,851.81846057
1763811600,2733.84,2740.65,2737.16,2740.01,3537.25809103
1763811900,2737.35,2741.5,2740,2737.71,397.210379
1763812200,2734.79,2739.21,2737.52,2734.79,385.11197829
1763812500,2733,2737.35,2734.81,2733.34,136.92113324
1763812800,2727.83,2734.49,2733.35,2728.03,192.24344059
1763813100,2714.08,2728.62,2728.01,2715.44,377.03086693
1763813400,2711.82,2717.7,2715.56,2714.79,227.39449924
